,id,features
1134,313,"[0.0, 0.049300942569971085, 0.0, 0.4974650740623474, 0.8135198950767517, 0.22327783703804016, 0.7812199592590332, 0.1911904364824295, 0.24361497163772583, 0.5999100208282471]"
1135,333,"[0.9892736077308655, 0.20814591646194458, 0.0, 0.0, 0.25792986154556274, 0.051527269184589386, 0.7833361029624939, 0.6641643047332764, 0.0, 0.8961434364318848]"
1136,343,"[0.0, 0.32417136430740356, 0.24563941359519958, 0.0, 1.072922945022583, 1.0212284326553345, 0.601061224937439, 0.04867925867438316, 0.17364846169948578, 0.18773089349269867]"
1137,353,"[0.6934608817100525, 0.0, 0.0, 0.6450615525245667, 0.0, 0.08679889142513275, 0.9424694776535034, 0.8918251395225525, 0.1647605001926422, 0.2545435428619385]"
1138,363,"[0.6531757712364197, 0.8704046607017517, 0.8023436069488525, 0.5786653757095337, 0.5810415744781494, 0.2338576465845108, 0.5887121558189392, 0.42478957772254944, 0.33434435725212097, 0.09712325036525726]"
1139,373,"[0.5333306789398193, 0.7151820659637451, 0.7015190720558167, 0.7560656070709229, 0.19433660805225372, 0.14300699532032013, 0.6228612065315247, 0.2842053771018982, 0.2571483552455902, 0.4048781394958496]"
1140,383,"[0.3525362014770508, 0.3222309648990631, 0.0, 0.4282664954662323, 0.4606093764305115, 0.16328361630439758, 0.6259773373603821, 0.5684319734573364, 0.36538711190223694, 0.7040361166000366]"
1141,393,"[0.0, 0.0, 0.0, 0.0, 0.3104115426540375, 0.4361812472343445, 0.6674880981445312, 0.4648106098175049, 0.20042705535888672, 0.3464129865169525]"
1142,413,"[0.5600898861885071, 0.050793424248695374, 0.05448847636580467, 0.0, 0.24905268847942352, 0.12342153489589691, 0.7932533025741577, 0.8507746458053589, 0.14536640048027039, 0.12347058206796646]"
1143,423,"[0.26932376623153687, 0.10631521046161652, 0.14682969450950623, 0.4422701895236969, 0.4793902337551117, 0.18231627345085144, 0.6486169099807739, 0.5626431703567505, 0.21382924914360046, 0.6869487166404724]"
1144,433,"[0.3613840937614441, 0.045666154474020004, 0.3452334403991699, 0.1940762847661972, 0.3814811706542969, 0.541379451751709, 0.6298142075538635, 0.5731743574142456, 0.4808237552642822, 0.3875851035118103]"
1145,443,"[0.3772019147872925, 0.4338204264640808, 0.0957220122218132, 0.8333016037940979, 0.07087090611457825, 0.0, 0.9236046075820923, 0.37916263937950134, 0.4578990936279297, 0.2902148962020874]"
1146,453,"[0.4140852987766266, 0.1469755619764328, 0.0, 0.36697566509246826, 0.5417295694351196, 0.2619711458683014, 0.7951032519340515, 0.5423579216003418, 0.046577244997024536, 0.6983382701873779]"
1147,463,"[0.0, 0.04973752796649933, 0.2403925359249115, 0.055585332214832306, 0.631492018699646, 0.36235547065734863, 0.6035289764404297, 0.6429667472839355, 0.5998024344444275, 0.5778540968894958]"
1148,473,"[0.31316864490509033, 0.0, 0.0, 0.0, 0.46354931592941284, 0.35985586047172546, 0.7413003444671631, 0.5510165095329285, 0.19408169388771057, 0.1933061182498932]"
1149,483,"[0.39265888929367065, 0.4176144599914551, 0.6074976921081543, 0.8058426380157471, 0.5483449101448059, 0.27077874541282654, 0.35825803875923157, 0.5085269808769226, 0.14384253323078156, 0.4485185444355011]"
1150,493,"[0.6722231507301331, 0.5684356093406677, 0.4735547602176666, 0.4893592298030853, 0.12169670313596725, 0.20888353884220123, 0.5462422966957092, 0.5142056941986084, 0.06666649878025055, 0.6777290105819702]"
1151,503,"[0.6300541162490845, 0.3096647560596466, 0.6857758164405823, 0.9509594440460205, 0.0, 0.0, 0.5292802453041077, 0.5951606631278992, 0.7150372266769409, 0.0]"
1152,513,"[0.3597883880138397, 0.0, 0.10362272709608078, 0.3033248782157898, 0.839451014995575, 0.2852138578891754, 0.7829257249832153, 0.6348417401313782, 0.20366965234279633, 0.36385953426361084]"
1153,523,"[0.40237006545066833, 0.44934237003326416, 0.9825630784034729, 0.5251250267028809, 0.4594968259334564, 0.23032104969024658, 0.4452555775642395, 0.33832183480262756, 0.2523577809333801, 0.5961980223655701]"
1154,533,"[0.19165733456611633, 0.14391136169433594, 0.22726206481456757, 0.4582008719444275, 0.09873051196336746, 0.3150772452354431, 0.9398595690727234, 0.35795095562934875, 0.336347371339798, 0.1962333470582962]"
1155,543,"[0.9014663696289062, 0.20337864756584167, 0.03470589593052864, 0.6253310441970825, 0.4212801158428192, 0.11238536238670349, 0.6918396949768066, 0.5488259196281433, 0.0, 0.22873617708683014]"
1156,553,"[0.5102405548095703, 0.4311400353908539, 0.0, 0.513929545879364, 0.3212183117866516, 0.0242133978754282, 0.7603023052215576, 0.7119119763374329, 0.17332130670547485, 0.9137248396873474]"
1157,563,"[0.6436502933502197, 0.9829520583152771, 0.9809911847114563, 0.054210688918828964, 0.393367737531662, 0.04856466129422188, 0.5561674237251282, 0.33382725715637207, 0.008269409649074078, 0.14205197989940643]"
1158,573,"[0.0, 0.26634588837623596, 0.0, 1.0975391864776611, 0.4316693842411041, 0.136708065867424, 0.47442272305488586, 0.4540078341960907, 0.8759149312973022, 0.8100776672363281]"
1159,583,"[1.0933609008789062, 0.0, 0.492731511592865, 1.1579378843307495, 0.0, 0.6924296021461487, 0.6867175698280334, 0.0, 0.0, 0.22314544022083282]"
1160,593,"[0.5430065989494324, 0.8258309960365295, 0.3545013666152954, 0.769002377986908, 0.2503073513507843, 0.0, 0.6469760537147522, 0.7149927020072937, 0.0, 0.8137800693511963]"
1161,603,"[0.2272825837135315, 0.0603901743888855, 0.5529928803443909, 0.2042166143655777, 0.7106078267097473, 0.17907564342021942, 0.6216457486152649, 0.7264878153800964, 0.0, 0.5627626776695251]"
1162,613,"[0.13958849012851715, 0.4215273857116699, 0.24237199127674103, 0.7790704965591431, 0.9199621677398682, 0.12220139056444168, 0.42445114254951477, 0.4191543161869049, 0.25523146986961365, 0.5977236032485962]"
1163,623,"[0.15827018022537231, 0.7567794322967529, 0.6288127303123474, 0.7688320279121399, 0.9084851145744324, 0.08963143825531006, 0.06954286992549896, 0.26947900652885437, 0.4775788187980652, 0.16870641708374023]"
1164,633,"[0.7125818133354187, 0.4049759805202484, 0.7624512314796448, 0.6838364601135254, 0.5466086864471436, 0.30573680996894836, 0.206953227519989, 0.6275776028633118, 0.3091418147087097, 0.3544254004955292]"
1165,643,"[0.760269284248352, 0.6935948133468628, 0.44430971145629883, 0.8883059620857239, 0.0, 0.0, 0.15768681466579437, 0.0, 0.12713569402694702, 0.12970320880413055]"
1166,653,"[0.09835365414619446, 0.10879367589950562, 0.0, 0.4586666226387024, 0.6671996116638184, 0.17963066697120667, 0.8750747442245483, 0.4931516945362091, 0.30874237418174744, 0.5446517467498779]"
1167,663,"[1.0408785343170166, 0.0, 0.487715482711792, 0.37270399928092957, 0.34945833683013916, 0.28555190563201904, 0.9362501502037048, 0.4322896897792816, 0.1058020070195198, 0.0]"
1168,673,"[0.14934691786766052, 0.223955437541008, 0.0, 0.16582371294498444, 0.6141293048858643, 0.3510224223136902, 0.7821298241615295, 0.21564829349517822, 0.08467816561460495, 0.6032493114471436]"
1169,703,"[0.11140650510787964, 0.3035641610622406, 0.0, 0.07400475442409515, 0.5781344175338745, 0.5174731612205505, 0.5615410804748535, 0.0, 0.09971963614225388, 0.0]"
1170,733,"[0.28396809101104736, 0.09144871681928635, 0.037144605070352554, 0.501501739025116, 0.5277746319770813, 0.1472262591123581, 0.8346657752990723, 0.6916020512580872, 0.0347096286714077, 0.9632406234741211]"
1171,743,"[0.07126857340335846, 0.0, 0.0, 0.0, 0.41975465416908264, 0.8164869546890259, 0.8305881023406982, 0.48884761333465576, 0.2642270028591156, 0.6068124175071716]"
1172,753,"[0.0, 0.8387215733528137, 0.3911880552768707, 0.6026459336280823, 0.6041806936264038, 0.10097980499267578, 0.26272010803222656, 0.25638169050216675, 0.8455718159675598, 0.4914247393608093]"
1173,783,"[0.2637491822242737, 0.5255789756774902, 0.2351061999797821, 0.40028655529022217, 0.758540689945221, 0.0, 0.753389835357666, 0.21234187483787537, 0.28201916813850403, 0.3612169921398163]"
1174,793,"[0.9435242414474487, 0.0, 0.8689802289009094, 0.6534908413887024, 0.24594083428382874, 0.6538609862327576, 0.0, 0.0, 0.03896363824605942, 0.4270790219306946]"
1175,803,"[0.19741882383823395, 0.5085024833679199, 0.6388716697692871, 0.9113345146179199, 0.1654447317123413, 0.37581929564476013, 0.6567164063453674, 0.8855107426643372, 0.26909205317497253, 0.03904090076684952]"
1176,813,"[0.10955700278282166, 0.17921678721904755, 0.38095855712890625, 0.0739605724811554, 0.7715066075325012, 0.4358557462692261, 0.8080626130104065, 0.01093666534870863, 0.4919489920139313, 0.4026116728782654]"
1177,823,"[0.4199085533618927, 0.0, 1.7745370864868164, 1.1364423036575317, 0.0, 0.559371829032898, 0.0, 0.0, 0.971686840057373, 0.0]"
1178,833,"[0.6568678617477417, 0.0, 0.017229847609996796, 0.0, 0.19120927155017853, 0.7572854161262512, 0.5532060265541077, 0.49300509691238403, 0.18786932528018951, 0.37250038981437683]"
1179,843,"[0.0623389407992363, 0.1542825847864151, 0.03178881108760834, 0.25161272287368774, 0.04155467823147774, 0.0, 0.1942419558763504, 0.07928727567195892, 0.0, 0.17982223629951477]"
1180,853,"[0.7341752052307129, 0.6559887528419495, 0.0, 0.5827376246452332, 0.0, 0.24462445080280304, 1.1179699897766113, 0.36689436435699463, 0.0, 0.9155001044273376]"
1181,863,"[0.6921921372413635, 0.09647241234779358, 0.6771755218505859, 0.8556163907051086, 0.39798277616500854, 0.5288107991218567, 0.5336135625839233, 0.4813039302825928, 0.43434205651283264, 0.01162011455744505]"
1182,893,"[0.8753219246864319, 0.23237062990665436, 0.47445017099380493, 0.6756924390792847, 0.5907646417617798, 0.022805918008089066, 0.3026362955570221, 0.7373911142349243, 0.6588342785835266, 0.2783316969871521]"
1183,903,"[0.5061495900154114, 0.7199941277503967, 0.6102780103683472, 0.9604036808013916, 0.2917070984840393, 0.1186494305729866, 0.7201588153839111, 0.3492765724658966, 0.2399606704711914, 0.4815438687801361]"
1184,913,"[0.5749086141586304, 0.7266007661819458, 0.4467999339103699, 1.0788021087646484, 0.2897149920463562, 0.20756490528583527, 0.8020113110542297, 0.15388821065425873, 0.281315416097641, 0.5098670721054077]"
1185,923,"[0.6737270355224609, 0.9686874747276306, 0.5619373917579651, 1.0594438314437866, 0.11598066985607147, 0.16298386454582214, 0.7043086886405945, 0.16546212136745453, 0.19890080392360687, 0.364298552274704]"
1186,933,"[0.36662182211875916, 0.7162099480628967, 0.2798783481121063, 1.0008174180984497, 0.5903735756874084, 0.17112451791763306, 0.6389489769935608, 0.3545782268047333, 0.25850316882133484, 0.4058959186077118]"
1187,943,"[0.21126890182495117, 0.7570834755897522, 0.2745410203933716, 0.835747241973877, 0.546616792678833, 0.23400568962097168, 0.9299352765083313, 0.13764618337154388, 0.3137906491756439, 0.3700959086418152]"
1188,953,"[0.36303743720054626, 0.939460813999176, 0.18072661757469177, 0.9674478769302368, 0.6049920916557312, 0.028417149558663368, 0.7378432750701904, 0.23066142201423645, 0.10723632574081421, 0.6195669174194336]"
1189,963,"[0.6594026684761047, 0.3091450035572052, 0.1005740761756897, 0.9369088411331177, 0.8175556063652039, 0.27655020356178284, 0.48748618364334106, 0.29986220598220825, 0.3339141011238098, 0.0]"
1190,973,"[0.38136112689971924, 0.9077513217926025, 0.27187228202819824, 1.1293370723724365, 0.39922192692756653, 0.43555551767349243, 0.4761471152305603, 0.1934313327074051, 0.054620493203401566, 0.25744685530662537]"
1191,993,"[0.08521108329296112, 0.1576659083366394, 0.30420491099357605, 0.04894302040338516, 0.4623987376689911, 0.3841954469680786, 1.0806779861450195, 1.167143702507019, 0.5621757507324219, 0.35654425621032715]"
1192,1003,"[0.14249880611896515, 0.26207008957862854, 0.09245897829532623, 0.5202409625053406, 0.3786005675792694, 0.14760752022266388, 0.6831258535385132, 0.388412207365036, 0.34775546193122864, 0.6699389219284058]"
1193,1013,"[0.0901830643415451, 0.8155472278594971, 0.03996707499027252, 0.41178515553474426, 0.9202806949615479, 0.13703913986682892, 0.8340919613838196, 0.3854537010192871, 0.12397700548171997, 0.29008838534355164]"
1194,1023,"[0.4704160988330841, 0.8367892503738403, 0.21381011605262756, 0.7649254202842712, 0.6881665587425232, 0.02825956791639328, 0.8108044266700745, 0.40404200553894043, 0.16384892165660858, 0.16095197200775146]"
1195,1033,"[0.11048270016908646, 0.6312398910522461, 0.18797200918197632, 0.5373283624649048, 0.6329801678657532, 0.0, 0.8106584548950195, 0.575347363948822, 0.20611292123794556, 0.26006487011909485]"
1196,1043,"[0.31232544779777527, 0.0, 0.2764101028442383, 0.2736019492149353, 0.5033019185066223, 0.2989822328090668, 0.3277735710144043, 0.68245530128479, 0.6495340466499329, 0.663110077381134]"
1197,1053,"[0.0, 0.7403702735900879, 0.40285778045654297, 0.6882531642913818, 0.04191792011260986, 0.3721529543399811, 0.6705338954925537, 0.0, 0.09804568439722061, 0.3724852502346039]"
1198,1063,"[0.4187389016151428, 0.6764827966690063, 0.02282639965415001, 0.40480566024780273, 0.7633101344108582, 0.5396066904067993, 0.5099107623100281, 0.6372565031051636, 0.7428448796272278, 0.0]"
1199,1073,"[0.7111830115318298, 0.8064836859703064, 0.2138710469007492, 0.6208520531654358, 0.6068336963653564, 0.0, 0.7449827194213867, 0.5538724064826965, 0.21249334514141083, 0.0031149170827120543]"
1200,1083,"[0.6462289094924927, 0.22461986541748047, 0.0, 0.7901593446731567, 0.6923710703849792, 0.179678812623024, 0.7341189384460449, 0.44798874855041504, 0.1809752881526947, 0.2173917591571808]"
1201,1093,"[0.6100347638130188, 0.4859018325805664, 0.27481144666671753, 0.41221797466278076, 0.005045400932431221, 0.03580247983336449, 0.53123539686203, 0.6751404404640198, 0.41561466455459595, 0.7067413330078125]"
1202,1103,"[0.4842105209827423, 0.8359354138374329, 0.48937317728996277, 0.724064290523529, 0.4650333523750305, 0.0844920426607132, 0.5305555462837219, 0.3869607150554657, 0.24846844375133514, 0.4855618476867676]"
1203,1113,"[0.08227045834064484, 0.3322710394859314, 0.11499030888080597, 0.33110907673835754, 1.1646151542663574, 0.45361483097076416, 0.2842194437980652, 0.2030472308397293, 0.3698156476020813, 0.51839280128479]"
1204,1123,"[1.0568699836730957, 0.8832437992095947, 0.925545334815979, 0.7171555161476135, 0.0, 0.015745308250188828, 0.17205949127674103, 0.4088374674320221, 0.0, 0.0]"
1205,1133,"[0.09575842320919037, 0.23223160207271576, 0.09000705182552338, 0.19385546445846558, 0.07436501234769821, 0.0, 0.09672662615776062, 0.08108273893594742, 0.0, 0.06659886986017227]"
1206,1153,"[0.0, 0.5330806970596313, 1.2231351137161255, 0.8226211071014404, 0.33956241607666016, 0.4455331563949585, 0.7652413845062256, 0.0, 0.8442941308021545, 0.25932493805885315]"
1207,1163,"[0.6678407192230225, 0.8275951147079468, 1.2995609045028687, 0.773557186126709, 0.6600200533866882, 0.035958535969257355, 0.0, 0.0, 0.521390974521637, 0.0]"
1208,1173,"[0.6993899941444397, 0.4977579116821289, 0.7795036435127258, 0.6485071778297424, 0.0, 0.06112849712371826, 0.4396265149116516, 0.7006845474243164, 0.07963573932647705, 0.0]"
1209,1183,"[0.3635663390159607, 0.6242271065711975, 0.5930137038230896, 1.0146338939666748, 0.5520403981208801, 0.0, 0.0375213697552681, 0.44216984510421753, 0.3235255181789398, 0.4966232478618622]"
1210,1193,"[0.7549012303352356, 0.8579611778259277, 0.4402303993701935, 0.9679480195045471, 0.25932762026786804, 0.0, 0.4869158864021301, 0.5195947289466858, 0.11370962858200073, 0.6351553201675415]"
1211,1203,"[0.5226479172706604, 0.8589119911193848, 0.3091811537742615, 0.9739567041397095, 0.475395530462265, 0.07133252173662186, 0.7070866823196411, 0.2816618084907532, 0.07165652513504028, 0.5591341853141785]"
1212,1213,"[0.854369044303894, 0.8579586744308472, 0.4494757652282715, 0.7256159782409668, 0.0, 0.0, 0.5672423839569092, 0.5966113209724426, 0.0, 0.7321204543113708]"
1213,1223,"[0.6305155158042908, 0.5397325158119202, 0.38888779282569885, 1.232174038887024, 0.4026011824607849, 0.13376304507255554, 0.7066062688827515, 0.38868072628974915, 0.3179130554199219, 0.22577211260795593]"
1214,1233,"[0.5216279625892639, 0.7224435806274414, 0.5041455030441284, 0.9896225333213806, 0.17651590704917908, 0.17720741033554077, 0.7736480832099915, 0.3682209253311157, 0.31881478428840637, 0.5258527398109436]"
1215,1243,"[0.7142431735992432, 0.164267435669899, 0.3190633952617645, 1.3963360786437988, 0.23366385698318481, 0.11863955855369568, 0.3908129632472992, 0.5947790741920471, 0.39039137959480286, 0.17251655459403992]"
1216,1253,"[0.2528744041919708, 0.7441221475601196, 0.4853099584579468, 0.8006472587585449, 0.2862454354763031, 0.01442394033074379, 1.058961272239685, 0.2362363040447235, 0.146772101521492, 0.570105254650116]"
1217,1263,"[0.6705614924430847, 0.9182178378105164, 0.5059884190559387, 0.6957629323005676, 0.06651224195957184, 0.06476765871047974, 0.367058128118515, 0.6991141438484192, 0.22034364938735962, 0.7045064568519592]"
1218,1273,"[0.9646458625793457, 0.36410054564476013, 0.9614720940589905, 0.9248398542404175, 0.02983829379081726, 0.2936198115348816, 0.4557168483734131, 0.1545010358095169, 0.19882981479167938, 0.23076269030570984]"
1219,1283,"[0.41459760069847107, 0.8687533736228943, 0.39620399475097656, 0.8860891461372375, 0.0861515998840332, 0.21327990293502808, 0.8440786004066467, 0.229806587100029, 0.265133261680603, 0.6331309080123901]"
1220,1293,"[0.4985903203487396, 0.5373868346214294, 0.47613030672073364, 1.0191075801849365, 0.6200509667396545, 0.12140095978975296, 0.48498064279556274, 0.39402806758880615, 0.24829712510108948, 0.5498178005218506]"
1221,1303,"[0.5042775273323059, 0.6233635544776917, 0.5453755855560303, 0.8610243201255798, 0.4753490388393402, 0.22895590960979462, 0.6662799715995789, 0.44568702578544617, 0.3033719062805176, 0.4326251745223999]"
1222,1313,"[0.207411527633667, 0.0, 0.0, 0.5235032439231873, 0.09046673029661179, 0.0, 0.7680753469467163, 0.33594775199890137, 0.6236441731452942, 0.0]"
1223,1323,"[0.19793526828289032, 0.052985455840826035, 0.28012990951538086, 0.0, 0.09232361614704132, 0.13617269694805145, 0.25490739941596985, 0.7374899387359619, 0.0, 0.0]"
1224,1333,"[0.3549332320690155, 0.8367799520492554, 0.4401603937149048, 0.5972966551780701, 0.20504707098007202, 0.05256929248571396, 0.8901733160018921, 0.45992493629455566, 0.23340588808059692, 0.45109042525291443]"
